"text","labels"
"[芳茲]日月養生滴雞精禮盒","Root;食材;其它類;肉類;雞;飲品類"
"[虎牌]正宗細粉","Root;食材;全穀類;冬粉絲"
"[虎牌]正通虎品丸狀細粉","Root;食材;全穀類;冬粉絲"
"[虎牌]炊粉","Root;食材;全穀類;米;米粉炊粉"
"[虎牌]虎品炊粉","Root;食材;全穀類;米;米粉炊粉"
"[虎牌]粉絲","Root;食材;全穀類;冬粉絲"
"[虎牌]純米米粉","Root;食材;全穀類;米;米粉炊粉"
"[虎牌]優質細粉-大丸子","Root;食材;全穀類;冬粉絲"
"[虱故鄉]熬魚淬 經典原味禮盒","Root;食材;其它類;海鮮;飲品類;魚類"
"[虱故鄉]熬魚淬 補氣蜆味禮盒","Root;食材;其它類;海鮮;貝類;飲品類;魚類"
"[虱故鄉]熬魚淬 養身漢方禮盒","Root;食材;其它類;海鮮;飲品類;魚類"
"[金車]Crystal Valley 礦沛氣泡水","Root;食材;其它類;飲品類;汽水"
"[金車]Vita Daily 每日活力牛奶蛋白飲","Root;食材;乳品類;其它類;牛奶;飲品類"
"[金車]冰淇淋口味汽水","Root;食材;其它類;冰品;飲品類;冰淇淋;汽水"
"[金車]波爾茶-葡萄柚口味","Root;食材;其它類;水果;柑橘;飲品類;柚子;茶類"
"[金車]茶韻-日曦紅茶","Root;食材;其它類;飲品類;茶類;紅茶"
"[金車]茶韻-雲沐烏龍","Root;食材;其它類;飲品類;茶類;烏龍青茶"
"[金車]健酪乳酸-原味","Root;食材;其它類;飲品類"
"[金車]健酪乳酸氣泡飲-原味","Root;食材;其它類;飲品類;汽水"
"[金車]梅子汽水","Root;食材;其它類;水果;梅子;飲品類;汽水"
"[金車]麥根沙士","Root;食材;其它類;飲品類;汽水"
"[金車]麥根沙士-鳳梨可樂達","Root;食材;其它類;水果;飲品類;鳳梨;汽水"
"[金車]奧利多水FIBER IN纖維氣泡飲","Root;食材;其它類;飲品類;汽水"
"[金車]微舒打 微氣泡葡萄口味果汁飲料","Root;食材;其它類;水果;葡萄;飲品類;汽水;蔬果汁"
"[金車]微舒打-葡萄果汁汽水","Root;食材;其它類;水果;葡萄;飲品類;汽水;蔬果汁"
"[金車]噶瑪蘭麥汁","Root;食材;全穀類;其它類;飲品類;麥;汽水"
"[金車]礦沛PLUS+ 纖維氣泡水","Root;食材;其它類;飲品類;汽水"
"[金車]蘋果汽水","Root;食材;其它類;水果;蘋果;飲品類;汽水"
"[金牌大師]原味滴雞精","Root;食材;其它類;肉類;雞;飲品類"
"[金農米]一等西螺米","Root;食材;全穀類;米"
"[金農米]上等米","Root;食材;全穀類;米"
"[金農米]有身分證的 東部新米","Root;食材;全穀類;米"
"[金農米]西螺王 一等壽司米","Root;食材;全穀類;米"
"[金農米]契作一等 履歷米","Root;食材;全穀類;米"
"[金農米]泰國 一等茉莉香米","Root;食材;全穀類;米"
"[金農米]特栽壽司米","Root;食材;全穀類;米"
"[金農米]神級滷肉飯","Root;食材;全穀類;肉類;米;豬;飯類"
"[金農米]產銷履歷 鮮磨胚芽米","Root;食材;全穀類;米"
"[金農米]頂級一等壽司米","Root;食材;全穀類;米"
"[金農米]履歷一等 小農種米","Root;食材;全穀類;米"
"[金農米]履歷一等 白鷺鷥巡米","Root;食材;全穀類;米"
"[金農米]履歷一等 黑土日曬米","Root;食材;全穀類;米"
"[金農米]履歷風土純米","Root;食材;全穀類;米"
"[金農米]履歷霜見米","Root;食材;全穀類;米"
"[金農米]稻米達人 履歷 一等特賞香米","Root;食材;全穀類;米"
"[金農米]稻米達人 履歷 台梗九號米","Root;食材;全穀類;米"
"[金農米]稻米達人 履歷一等 台灣越光米","Root;食材;全穀類;米"
"[金農米]績優賞履歷米","Root;食材;全穀類;米"
"[金農米]鮮食米","Root;食材;全穀類;米"
"[金潤益]100%苦茶油","Root;食材;油類"
"[金潤益]小磨香油","Root;食材;油類;香油"
"[長松]大溪名產-滷汁豆乾","Root;食材;豆類;豆干"
"[長松]香豆干","Root;食材;豆類;豆干"
"[長松]海味系列-鱈魚條","Root;食材;海鮮;魚類;鱈魚"
"[長松]烤花枝魚干","Root;食材;海鮮;花枝;魚類"
"[長松]燒切干辛豆腐條","Root;食材;豆類;豆腐"
"[長松]燒切干純素豆皮","Root;食材;豆類;豆腐"
"[長松]燒切干純素豆乾-麻辣口味","Root;食材;其它類;豆類;調味料;豆干;麻辣"
"[長松]燒切干素豆腐乾","Root;食材;豆類;豆干;豆腐"
"[長松]鱈魚香絲","Root;食材;海鮮;魚類;鱈魚"
"[阜鴻]良澔3D韓式厚海苔-梅子口味","Root;食材;水果;蔬菜;梅子;海苔"
"[阿爸ㄟ土豆]香蔥花生","Root;食材;堅果種子類;蔬菜;花生;蔥"
"[阿爸ㄟ土豆]麻辣花生","Root;食材;其它類;堅果種子類;花生;調味料;麻辣"
"[阿爸ㄟ土豆]蔥辣花生","Root;食材;堅果種子類;蔬菜;花生;蔥;辣椒"
"[阿城鵝肉]鵝油香蒜","Root;食材;油類;蔬菜;蒜"
"[阿城鵝肉]鵝油香蔥","Root;食材;油類;蔬菜;蔥"
"[阿常師]鯧魚炊粉","Root;食材;全穀類;海鮮;米;魚類;米粉炊粉"
"[阿琴水餃]熱賣經典-鮮豬肉手工冷凍水餃","Root;食材;全穀類;肉類;豬;餃子"
"[阿琴水餃]鮮豬肉水餃-大根鮮肉","Root;食材;全穀類;肉類;蔬菜;豬;餃子"
"[阿琴水餃]鮮豬肉水餃-玉米濃湯","Root;食材;全穀類;其它類;肉類;玉米;複合食品;豬;餃子;湯品;濃湯"
"[阿琴水餃]鮮豬肉水餃-韭菜鮮肉","Root;食材;全穀類;肉類;蔬菜;豬;餃子"
"[阿琴水餃]鮮豬肉水餃-高麗菜鮮肉","Root;食材;全穀類;肉類;蔬菜;豬;餃子;高麗菜"
"[阿琴水餃]鮮豬肉水餃-瓠瓜鮮肉","Root;食材;全穀類;肉類;蔬菜;豬;餃子"
"[阿薩姆]奶茶","Root;食材;其它類;飲品類;茶類;奶茶"
"[阿薩姆]阿薩姆芋香奶茶","Root;食材;全穀類;其它類;芋頭;飲品類;茶類;奶茶"
"[阿薩姆]阿薩姆草莓奶茶","Root;食材;其它類;水果;莓果;飲品類;茶類;草莓;奶茶"
"[阿薩姆]阿薩姆蘋果奶茶","Root;食材;其它類;水果;蘋果;飲品類;茶類;奶茶"
"[阿薩姆]紅茶","Root;食材;其它類;飲品類;茶類;紅茶"
"[阿薩姆]原味奶茶","Root;食材;其它類;飲品類;茶類;奶茶"
"[阿薩姆]雙茶會奶茶","Root;食材;其它類;飲品類;茶類;奶茶"
"[青的農場]健康廣場毛綠豆","Root;食材;全穀類;綠豆"
"[青美嚴選]台灣嚴選厚切多汁豬肉條","Root;食材;肉類;豬"
"[青森農協]日本APLS阿爾卑斯紅葡萄汁","Root;食材;其它類;水果;葡萄;飲品類;蔬果汁"
"[青森農協]希望之雫蘋果汁","Root;食材;其它類;水果;蘋果;飲品類;蔬果汁"
"[青森農協]林檎蘋果汁","Root;食材;其它類;水果;蘋果;飲品類;蔬果汁"
"[青森農協]青森蘋果汁盒裝系列","Root;食材;其它類;水果;蘋果;飲品類;蔬果汁"
"[青葉]有機紅豆湯","Root;食材;全穀類;其它類;紅豆;複合食品;湯品"
"[青葉]枸杞燉銀耳","Root;食材;其它類;蔬菜;中藥材;菌菇;木耳"
"[亟品]螺螄粉-經典原味","Root;食材;全穀類;米;米粉炊粉"
"[俊美]鳳梨酥禮盒","Root;食材;其它類;水果;鳳梨;點心類"
"[保力達]水蠻牛飲料","Root;食材;其它類;飲品類"
"[保力達]蠻牛維他命B飲料","Root;食材;其它類;飲品類"
"[南北坊]大麥仁/洋薏仁","Root;食材;全穀類;麥"
"[南北坊]日正南北坊小磨香油","Root;食材;油類;香油"
"[南北坊]冬瓜茶磚","Root;食材;其它類;蔬菜;冬瓜;飲品類;茶類"
"[南北坊]旺萊粉絲","Root;食材;全穀類;冬粉絲"
"[南北坊]綠豆","Root;食材;全穀類;綠豆"
"[南北坊]綠豆大麥仁","Root;食材;全穀類;綠豆;麥"
"[南北坊]嚴選台灣紅豆","Root;食材;全穀類;紅豆"
"[南興]新竹肉燥風味調和米粉","Root;食材;全穀類;肉類;米;豬;米粉炊粉"
"[南興]新竹純米米粉","Root;食材;全穀類;米;米粉炊粉"
"[南興]新竹素食調和米粉","Root;食材;全穀類;米;米粉炊粉"
"[南興]聖母牌炊粉","Root;食材;全穀類;米;米粉炊粉"
"[品客 Pringles]洋芋片 MINIS 經典原味","Root;食材;其它類;點心類;餅乾脆片;洋芋片"
"[品客 Pringles]奢華起司風味洋芋片","Root;食材;乳品類;其它類;起司;點心類;餅乾脆片;洋芋片"
"[屏東陳媽媽]頂級原粒芒果青","Root;食材;水果;芒果"
"[屏東縣農會]屏農紅豆湯","Root;食材;全穀類;其它類;紅豆;複合食品;湯品"
"[建榮]旗魚脯","Root;食材;海鮮;魚類"
"[枸杞家園]All-in-1波森莓+鐵","Root;食材;水果;莓果"
"[枸杞家園]有機認證100%枸杞","Root;食材;其它類;中藥材"
"[枸杞家園]有機認證枸杞原汁","Root;食材;其它類;中藥材;飲品類"
"[枸杞家園]華世有機認證枸杞","Root;食材;其它類;中藥材"
"[津津]蘆筍汁","Root;食材;其它類;蔬菜;筍子;飲品類;蔬果汁"
"[洪城郡]韓國岩燒海苔","Root;食材;蔬菜;海苔"
"[洪瑞珍] 珍味太陽餅","Root;食材;其它類;點心類"
"[洪瑞珍] 珍味老婆餅","Root;食材;其它類;點心類"
"[洪瑞珍]老鋪沙琪瑪","Root;食材;其它類;點心類"
"[洪瑞珍]角角餐包-奶酥","Root;食材;乳品類;全穀類;奶油;麵包"
"[洪瑞珍]角角餐包-肉鬆","Root;食材;全穀類;肉類;加工肉品;麵包;肉鬆"
"[洪瑞珍]角角餐包-芋泥","Root;食材;全穀類;芋頭;麵包"
"[洪瑞珍]國民三明治 招牌火腿三明治","Root;食材;全穀類;肉類;加工肉品;麵包;三明治;火腿熱狗"
"[洪瑞珍]國民三明治 原味起司","Root;食材;乳品類;全穀類;起司;麵包;三明治"
"[洪瑞珍]國民三明治 草莓起司三明治","Root;食材;乳品類;全穀類;水果;莓果;起司;麵包;三明治;草莓"
"[洪瑞珍]國民酥酥-草莓奶酪","Root;食材;乳品類;水果;奶油;莓果;草莓"
"[洪瑞珍]國民酥酥-起司火腿","Root;食材;乳品類;肉類;加工肉品;起司;火腿熱狗"
"[洪瑞珍]國民酥酥-蒜香乳酪","Root;食材;乳品類;蔬菜;蒜;起司"
"[洪瑞珍]國民酥酥-濃巧肉鬆","Root;食材;堅果種子類;肉類;加工肉品;可可;肉鬆"
"[洪瑞珍]經典原味花生","Root;食材;堅果種子類;花生"
"[洪瑞珍]經典鳳梨酥","Root;食材;其它類;水果;鳳梨;點心類"
"[活力本味]日式綜合米果手提禮盒","Root;食材;全穀類;其它類;米;點心類"
"[活力本味]梅片/梅餅","Root;食材;水果;梅子"
"[洽通]虱目魚皮","Root;食材;海鮮;魚類;虱目魚"
"[洽通]虱目魚柳","Root;食材;海鮮;魚類;虱目魚"
"[洽通]無刺虱目魚肚","Root;食材;海鮮;魚類;虱目魚"
"[珍田生機]珍田芝麻糕-原味芝麻","Root;食材;堅果種子類;芝麻"
"[珍田生機]珍田黑芝麻糕-加顆粒","Root;食材;其它類;堅果種子類;芝麻;點心類"
"[珍珍]沖繩黑糖魷魚","Root;食材;其它類;海鮮;調味料;魷魚;糖;黑糖"
"[珍珍]昆布-全素","Root;食材;蔬菜"
"[珍珍]芝麻鱈絲","Root;食材;堅果種子類;海鮮;芝麻;魚類;鱈魚"
"[珍珍]香烤魷魚條","Root;食材;海鮮;魷魚"
"[珍珍]魷魚片","Root;食材;海鮮;魷魚"
"[珍珍]魷魚絲","Root;食材;海鮮;魷魚"
"[珍珍]鮭魚風味手燒卷","Root;食材;海鮮;魚類;鮭魚"
"[珍珍]鱈香魚片","Root;食材;海鮮;魚類;鱈魚"
"[珍珍]鱈魚香絲","Root;食材;海鮮;魚類;鱈魚"
"[皇家榖堡]台東米","Root;食材;全穀類;米"
"[皇家榖堡]胚芽糙米","Root;食材;全穀類;米;糙米玄米"
"[皇家穀堡]一等特賞米","Root;食材;全穀類;米"
"[皇家穀堡]一等特賞糙米","Root;食材;全穀類;米;糙米玄米"
"[皇家穀堡]台東一等米","Root;食材;全穀類;米"
"[皇家穀堡]花東完熟米","Root;食材;全穀類;米"
"[皇家穀堡]花東鮮切胚芽糙米","Root;食材;全穀類;米;糙米玄米"
"[皇家穀堡]長秈糙米","Root;食材;全穀類;米;糙米玄米"
"[皇家穀堡]皇家皇金米","Root;食材;全穀類;米"
"[皇家穀堡]特栽履歷黑米","Root;食材;全穀類;米"
"[皇家穀堡]秘境台東契作履歷米","Root;食材;全穀類;米"
"[皇家穀堡]莊園紫米","Root;食材;全穀類;米"
"[皇家穀堡]莊園黑米","Root;食材;全穀類;米"
"[皇家穀堡]精選一等米","Root;食材;全穀類;米"
"[皇家穀堡]噶瑪蘭雪山米","Root;食材;全穀類;米"
"[皇家穀堡]關山穀堡履歷特栽米","Root;食材;全穀類;米"
"[皇家穀堡]蘭陽生態琵鷺一等白米","Root;食材;全穀類;米"
"[皇家穀堡]蘭陽生態琵鷺一等糙米","Root;食材;全穀類;米;糙米玄米"
"[皇族]綜合優格果凍-水蜜桃+草莓","Root;食材;乳品類;其它類;水果;優酪優格;水蜜桃;莓果;點心類;果凍;草莓"
"[皇族]綜合優格果凍-原味+草莓","Root;食材;乳品類;其它類;水果;優酪優格;莓果;點心類;果凍;草莓"
"[皇嘉]Frantoio橄欖油","Root;食材;油類;橄欖油"
"[皇嘉]Hojiblanca橄欖油","Root;食材;油類;橄欖油"
"[皇嘉]雙品種橄欖油","Root;食材;油類;橄欖油"
"[約克街肉舖]七里香燒烤串","Root;食材;肉類;雞"
"[約克街肉舖]天然放牧無毒黑羽土雞切塊","Root;食材;肉類;雞"
"[約克街肉舖]手拍A5和牛漢堡排","Root;食材;全穀類;肉類;加工肉品;牛;麵包;堡"
"[約克街肉舖]日本A5極饌和牛燒肉片","Root;食材;肉類;牛"
"[約克街肉舖]日本A5極饌雪紋和牛排","Root;食材;肉類;牛"
"[約克街肉舖]日本F1奧羽雪紋和牛排","Root;食材;肉類;牛"
"[約克街肉舖]古早味厚切排骨","Root;食材;肉類;排骨"
"[約克街肉舖]台灣去骨雞腿丁/雞胸肉任選","Root;食材;肉類;雞"
"[約克街肉舖]台灣安心月亮豬軟骨","Root;食材;肉類;豬"
"[約克街肉舖]台灣安心豬腳切塊","Root;食材;肉類;豬"
"[約克街肉舖]台灣米血糕串","Root;食材;全穀類;肉類;內臟及血製品;米"
"[約克街肉舖]台灣國產厚切培根","Root;食材;肉類;加工肉品"
"[約克街肉舖]台灣國產無骨小里肌豬排","Root;食材;肉類;豬"
"[約克街肉舖]台灣國產豬肉絲","Root;食材;肉類;豬"
"[約克街肉舖]台灣國產優質去骨雞腿丁","Root;食材;肉類;雞"
"[約克街肉舖]台灣國產優質沙朗豬排","Root;食材;肉類;豬"
"[約克街肉舖]台灣國產優質家常培根切片","Root;食材;肉類;加工肉品"
"[約克街肉舖]台灣國產薄切雞胸肉","Root;食材;肉類;雞"
"[約克街肉舖]台灣國產嚴選去骨雞腿排","Root;食材;肉類;雞"
"[約克街肉舖]台灣國產嚴選豬五花厚切","Root;食材;肉類;豬"
"[約克街肉舖]台灣國產嚴選雞中翅","Root;食材;肉類;雞"
"[約克街肉舖]台灣帶骨梅花豬小排","Root;食材;肉類;豬"
"[約克街肉舖]台灣優選豬棒腿","Root;食材;肉類;豬"
"[約克街肉舖]台灣雞肉/豬肉串","Root;食材;肉類;豬;雞"
"[約克街肉舖]台灣雞翅串","Root;食材;肉類;雞"
"[約克街肉舖]安心僧帽肌雪花豬肉片","Root;食材;肉類;豬"
"[約克街肉舖]西班牙低鹽切達起司片","Root;食材;乳品類;其它類;調味料;起司;鹽"
"[約克街肉舖]孜然/蒜香牛肉串任選","Root;食材;肉類;蔬菜;牛;蒜"
"[約克街肉舖]孜然丁骨羊排","Root;食材;肉類;羊"
"[約克街肉舖]孜然羊肩排","Root;食材;肉類;羊"
"[約克街肉舖]法國總統牌有鹽純奶油","Root;食材;乳品類;其它類;奶油;調味料;鹽"
"[約克街肉舖]青花椒雪花帶骨豬小排","Root;食材;肉類;蔬菜;豬;辣椒"
"[約克街肉舖]厚切純淨台灣去皮雞胸排","Root;食材;肉類;雞"
"[約克街肉舖]美國安格斯板腱牛排","Root;食材;肉類;牛"
"[約克街肉舖]香烤豬大腸串","Root;食材;肉類;內臟及血製品;豬"
"[約克街肉舖]家常牛豬雞絞肉任選","Root;食材;肉類;牛;豬;雞"
"[約克街肉舖]紐西蘭PS沙朗牛排","Root;食材;肉類;牛"
"[約克街肉舖]紐西蘭小羔羊肉片","Root;食材;肉類;羊"
"[約克街肉舖]紐西蘭小羔羊後腿心菲力","Root;食材;肉類;羊"
"[約克街肉舖]紐西蘭羊排骨切塊","Root;食材;肉類;排骨;羊"
"[約克街肉舖]紐西蘭板腱牛排","Root;食材;肉類;牛"
"[約克街肉舖]紐西蘭法式8骨小羔羊排","Root;食材;肉類;羊"
"[約克街肉舖]紐西蘭厚切板腱牛排","Root;食材;肉類;牛"
"[約克街肉舖]紐西蘭帶髓羊大骨","Root;食材;肉類;羊"
"[約克街肉舖]純淨台灣國產豬絞肉","Root;食材;肉類;豬"
"[約克街肉舖]純淨台灣國產雞皮","Root;食材;肉類;雞"
"[約克街肉舖]純淨台灣國產雞翅尖","Root;食材;肉類;雞"
"[約克街肉舖]純淨台灣國產雞胸肉丁","Root;食材;肉類;雞"
"[約克街肉舖]純淨台灣國產雞胸絞肉","Root;食材;肉類;雞"
"[約克街肉舖]純淨澳洲蜂巢牛肚切段","Root;食材;肉類;內臟及血製品;牛"
"[約克街肉舖]草飼背肩牛絞肉","Root;食材;肉類;牛"
"[約克街肉舖]國產豬里肌上蓋肋條","Root;食材;肉類;豬"
"[約克街肉舖]軟嫩百頁豆腐串","Root;食材;豆類;豆腐"
"[約克街肉舖]雪花帶骨豬小排","Root;食材;肉類;豬"
"[約克街肉舖]椒鹽雪花帶骨豬小排","Root;食材;其它類;肉類;調味料;豬;胡椒;鹽"
"[約克街肉舖]港式椒鹽豬五花肉排","Root;食材;其它類;肉類;調味料;豬;胡椒;鹽"
"[約克街肉舖]精選台灣豬五花肉片","Root;食材;肉類;豬"
"[約克街肉舖]精選台灣豬梅花肉片","Root;食材;肉類;豬"
"[約克街肉舖]輕醃椒鹽雞棒腿","Root;食材;其它類;肉類;調味料;雞;胡椒;鹽"
"[約克街肉舖]醃漬帶骨豬小排任選","Root;食材;肉類;豬"
"[約克街肉舖]澳洲小牛嫩肩牛排","Root;食材;肉類;牛"
"[約克街肉舖]澳洲頂級牛筋切段","Root;食材;肉類;牛"
"[約克街肉舖]澳洲頂級老饕牛頰肉","Root;食材;肉類;牛"
"[約克街肉舖]澳洲熟成沙朗牛排","Root;食材;肉類;牛"
"[約克街肉舖]韓式雪花帶骨豬小排","Root;食材;肉類;豬"
"[約克街肉舖]雞胗/雞心/雞皮任選","Root;食材;肉類;內臟及血製品;雞"
"[約克街肉舖]嚴選澳洲小放山羊帶皮切塊","Root;食材;肉類;羊"
"[紅布朗]十穀米","Root;食材;全穀類;米"
"[紅布朗]有機枸杞","Root;食材;其它類;中藥材"
"[紅布朗]堅果素香鬆","Root;食材;堅果種子類"
"[紅茶花伝]皇家奶茶","Root;食材;其它類;飲品類;茶類;奶茶"
"[紅茶花伝]皇家紅茶","Root;食材;其它類;飲品類;茶類;紅茶"
"[紅牌]速纖纖維飲料","Root;食材;其它類;飲品類"
"[紅牌]蜂蜜奶茶","Root;食材;其它類;飲品類;點心類;茶類;蜂蜜;奶茶"
"[美佐子 MISAKO]美味棧紅燒鮑魚罐頭","Root;食材;海鮮;貝類;鮑魚"
"[美佐子 MISAKO]零嘴系列-五香蒟蒻條","Root;食材;其它類;點心類;蒟蒻"
"[美佐子 MISAKO]嚴選肉乾系列-牛肉乾/豬肉條組合","Root;食材;肉類;加工肉品;牛;豬;肉乾"
"[美佐子 MISAKO]嚴選肉乾系列-勁辣牛肉乾","Root;食材;肉類;蔬菜;加工肉品;牛;辣椒;肉乾"
"[美佐子 MISAKO]嚴選肉乾系列-原味牛肉乾","Root;食材;肉類;加工肉品;牛;肉乾"
"[美佐子 MISAKO]嚴選肉乾系列-蜂蜜豬肉條","Root;食材;其它類;肉類;加工肉品;豬;點心類;肉乾;蜂蜜"
"[美佐子 MISAKO]嚴選海味系列-香烤魷魚鬚","Root;食材;海鮮;魷魚"
"[美佐子 MISAKO]嚴選海味系列-原味魷魚絲","Root;食材;海鮮;魷魚"
"[美佐子 MISAKO]嚴選海味系列-原燒中卷片","Root;食材;海鮮"
"[美佐子 MISAKO]嚴選海味系列-碳烤魷魚絲","Root;食材;海鮮;魷魚"
"[美佐子 MISAKO]嚴選海味系列-蜜汁魷魚","Root;食材;其它類;海鮮;魷魚;點心類;蜂蜜"
"[美粒果]白葡萄汁+蘆薈果粒","Root;食材;其它類;水果;蔬菜;葡萄;飲品類;蔬果汁"
"[美粒果]白葡萄汁-添加清新蘆薈粒","Root;食材;其它類;水果;蔬菜;葡萄;飲品類;蔬果汁"
"[美粒果]白葡萄果汁","Root;食材;其它類;水果;葡萄;飲品類;蔬果汁"
"[美粒果]柳橙汁","Root;食材;其它類;水果;柑橘;飲品類;柳橙;蔬果汁"
"[美粒果]零加糖葡萄蘇打","Root;食材;其它類;水果;葡萄;飲品類;汽水"
"[美粒果]零加糖蜜桃蘇打","Root;食材;其它類;水果;水蜜桃;飲品類;汽水"
